instance_id,theorem_name,source_file,declaration_line,category,reason,detail
greensopenproblems-33-sanity-sq-bound,Green33.green_33.sanity_sq_bound,FormalConjectures/GreensOpenProblems/33.lean,52,test,out_of_scope_category,
greensopenproblems-35-lower,Green35.green_35.lower,FormalConjectures/GreensOpenProblems/35.lean,55,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-35-upper,Green35.green_35.upper,FormalConjectures/GreensOpenProblems/35.lean,63,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-35-c-inf-lower-young,Green35.variants.c_inf_lower_young,FormalConjectures/GreensOpenProblems/35.lean,88,textbook,out_of_scope_category,
greensopenproblems-37-green-37,Green37.green_37,FormalConjectures/GreensOpenProblems/37.lean,48,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-37-green-37-asymptotic,Green37.green_37_asymptotic,FormalConjectures/GreensOpenProblems/37.lean,57,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-37-green-37-theta,Green37.green_37_theta,FormalConjectures/GreensOpenProblems/37.lean,63,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-37-green-37-bigo,Green37.green_37_bigO,FormalConjectures/GreensOpenProblems/37.lean,69,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-37-green-37-littleo,Green37.green_37_littleO,FormalConjectures/GreensOpenProblems/37.lean,75,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-38-test-n1-lower,Green38.green_38.test_n1_lower,FormalConjectures/GreensOpenProblems/38.lean,48,test,out_of_scope_category,
greensopenproblems-38-lower,Green38.green_38.lower,FormalConjectures/GreensOpenProblems/38.lean,76,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-38-upper,Green38.green_38.upper,FormalConjectures/GreensOpenProblems/38.lean,84,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-38-test-zero-mem-validcardinalities,Green38.green_38.test_zero_mem_validCardinalities,FormalConjectures/GreensOpenProblems/38.lean,107,test,out_of_scope_category,
greensopenproblems-38-test-bound-above,Green38.green_38.test_bound_above,FormalConjectures/GreensOpenProblems/38.lean,114,test,out_of_scope_category,
greensopenproblems-4-green-4,Green4.green_4,FormalConjectures/GreensOpenProblems/4.lean,32,research open,answer_sorry,non_boolean_or_non_open
greensopenproblems-72-allowedsetsize-le,Green72.allowedSetSize_le,FormalConjectures/GreensOpenProblems/72.lean,49,textbook,out_of_scope_category,
hilbertproblems-17-f-nonneg,Hilbert17.f_nonneg,FormalConjectures/HilbertProblems/17.lean,58,textbook,out_of_scope_category,
hilbertproblems-17-f-not-sum-of-squares,Hilbert17.f_not_sum_of_squares,FormalConjectures/HilbertProblems/17.lean,72,textbook,out_of_scope_category,
hilbertproblems-17-hilbert17thproblemhomogenouspoly-zero-left,Hilbert17.Hilbert17thProblemHomogenousPoly_zero_left,FormalConjectures/HilbertProblems/17.lean,90,test,out_of_scope_category,
hilbertproblems-17-hilbert17thproblemhomogenouspoly-zero-right,Hilbert17.Hilbert17thProblemHomogenousPoly_zero_right,FormalConjectures/HilbertProblems/17.lean,99,test,out_of_scope_category,
hilbertproblems-5-admitsliegroupstructure-of-liegroup,Hilbert5.admitsLieGroupStructure_of_lieGroup,FormalConjectures/HilbertProblems/5.lean,52,API,out_of_scope_category,
hilbertproblems-5-locallycompact-of-admitsliegroupstructure,Hilbert5.locallyCompact_of_admitsLieGroupStructure,FormalConjectures/HilbertProblems/5.lean,59,API,out_of_scope_category,
mathoverflow-10799-half-eq-uniform,Mathoverflow10799.μ_half_eq_uniform,FormalConjectures/Mathoverflow/10799.lean,52,test,out_of_scope_category,
mathoverflow-10799-boundarycount-equiv,Mathoverflow10799.boundaryCount_equiv,FormalConjectures/Mathoverflow/10799.lean,79,test,out_of_scope_category,
mathoverflow-10799-discrete-isoperimetric-inequality,Mathoverflow10799.discrete_isoperimetric_inequality,FormalConjectures/Mathoverflow/10799.lean,206,textbook,out_of_scope_category,
mathoverflow-10799-sum-eq-one,Mathoverflow10799.μ_sum_eq_one,FormalConjectures/Mathoverflow/10799.lean,217,test,out_of_scope_category,
mathoverflow-10799-family-univ,Mathoverflow10799.μFamily_univ,FormalConjectures/Mathoverflow/10799.lean,227,test,out_of_scope_category,
mathoverflow-10799-boundarycount-empty,Mathoverflow10799.boundaryCount_empty,FormalConjectures/Mathoverflow/10799.lean,234,test,out_of_scope_category,
mathoverflow-10799-edgeboundary-empty,Mathoverflow10799.edgeBoundary_empty,FormalConjectures/Mathoverflow/10799.lean,240,test,out_of_scope_category,
mathoverflow-10799-boundarycount-univ,Mathoverflow10799.boundaryCount_univ,FormalConjectures/Mathoverflow/10799.lean,246,test,out_of_scope_category,
mathoverflow-10799-edgeboundary-univ,Mathoverflow10799.edgeBoundary_univ,FormalConjectures/Mathoverflow/10799.lean,252,test,out_of_scope_category,
mathoverflow-235893-isconnectedmap,Mathoverflow235893.Continuous.isConnectedMap,FormalConjectures/Mathoverflow/235893.lean,42,test,out_of_scope_category,
mathoverflow-339137-mathoverflow-339137-probabilistic,Mathoverflow339137.mathoverflow_339137_probabilistic,FormalConjectures/Mathoverflow/339137.lean,68,textbook,out_of_scope_category,
mathoverflow-34145-rigidmotion-test,Mathoverflow34145.rigidMotion_test,FormalConjectures/Mathoverflow/34145.lean,53,test,out_of_scope_category,
mathoverflow-34145-lbmeasure-rigidmotion,Mathoverflow34145.lbMeasure_rigidMotion,FormalConjectures/Mathoverflow/34145.lean,77,test,out_of_scope_category,
mathoverflow-34145-lbmeasure-scale,Mathoverflow34145.lbMeasure_scale,FormalConjectures/Mathoverflow/34145.lean,91,test,out_of_scope_category,
mathoverflow-34145-lbmeasure-unitsquare,Mathoverflow34145.lbMeasure_unitSquare,FormalConjectures/Mathoverflow/34145.lean,104,test,out_of_scope_category,
mathoverflow-34145-lbmeasure-rectangle-toset,Mathoverflow34145.lbMeasure_rectangle_toSet,FormalConjectures/Mathoverflow/34145.lean,115,test,out_of_scope_category,
mathoverflow-34145-tsum-area-eq-one,Mathoverflow34145.tsum_area_eq_one,FormalConjectures/Mathoverflow/34145.lean,121,test,out_of_scope_category,
mathoverflow-75792-self,Mathoverflow75792.Reachable.self,FormalConjectures/Mathoverflow/75792.lean,48,test,out_of_scope_category,
mathoverflow-75792-not-reachable-zero-fst,Mathoverflow75792.not_reachable_zero_fst,FormalConjectures/Mathoverflow/75792.lean,52,test,out_of_scope_category,
mathoverflow-75792-not-reachable-zero-snd,Mathoverflow75792.not_reachable_zero_snd,FormalConjectures/Mathoverflow/75792.lean,59,test,out_of_scope_category,
mathoverflow-75792-dec,Mathoverflow75792.Reachable.dec,FormalConjectures/Mathoverflow/75792.lean,66,test,out_of_scope_category,
mathoverflow-75792-le,Mathoverflow75792.Reachable.le,FormalConjectures/Mathoverflow/75792.lean,75,test,out_of_scope_category,
mathoverflow-75792-reachable-iff-of-two-le,Mathoverflow75792.reachable_iff_of_two_le,FormalConjectures/Mathoverflow/75792.lean,81,test,out_of_scope_category,
mathoverflow-75792-complexity-le,Mathoverflow75792.Reachable.complexity_le,FormalConjectures/Mathoverflow/75792.lean,133,test,out_of_scope_category,
mathoverflow-75792-complexity-eq,Mathoverflow75792.Reachable.complexity_eq,FormalConjectures/Mathoverflow/75792.lean,140,test,out_of_scope_category,
mathoverflow-75792-complexity,Mathoverflow75792.Reachable.complexity,FormalConjectures/Mathoverflow/75792.lean,149,test,out_of_scope_category,
mathoverflow-75792-complexity-zero,Mathoverflow75792.complexity_zero,FormalConjectures/Mathoverflow/75792.lean,155,test,out_of_scope_category,
mathoverflow-75792-complexity-one,Mathoverflow75792.complexity_one,FormalConjectures/Mathoverflow/75792.lean,158,test,out_of_scope_category,
mathoverflow-75792-complexity-two,Mathoverflow75792.complexity_two,FormalConjectures/Mathoverflow/75792.lean,164,test,out_of_scope_category,
mathoverflow-75792-pow,Mathoverflow75792.Reachable.pow,FormalConjectures/Mathoverflow/75792.lean,173,test,out_of_scope_category,
mathoverflow-75792-pow-2,Mathoverflow75792.Reachable.pow',FormalConjectures/Mathoverflow/75792.lean,179,test,out_of_scope_category,
mathoverflow-75792-five-pow-six,Mathoverflow75792.Reachable.five_pow_six,FormalConjectures/Mathoverflow/75792.lean,184,test,out_of_scope_category,
millenium-poincare-dimension-two,PoincareConjecture.poincare_conjecture.variants.dimension_two,FormalConjectures/Millenium/Poincare.lean,52,textbook,out_of_scope_category,
millenium-poincare-dimension-ge-five,PoincareConjecture.poincare_conjecture.variants.dimension_ge_five,FormalConjectures/Millenium/Poincare.lean,59,textbook,out_of_scope_category,
millenium-poincare-dimension-four,PoincareConjecture.poincare_conjecture.variants.dimension_four,FormalConjectures/Millenium/Poincare.lean,66,textbook,out_of_scope_category,
millenium-poincare-smooth-for-three,PoincareConjecture.poincare_conjecture.variants.smooth_for_three,FormalConjectures/Millenium/Poincare.lean,76,textbook,out_of_scope_category,
millenium-poincare-smooth-implication,PoincareConjecture.poincare_conjecture.variants.smooth_implication,FormalConjectures/Millenium/Poincare.lean,82,textbook,out_of_scope_category,
millenium-pvsnp-cop-eq-p,ComplexityTheory.coP_eq_P,FormalConjectures/Millenium/PvsNP.lean,107,textbook,out_of_scope_category,
millenium-pvsnp-p-subset-np,ComplexityTheory.P_subset_NP,FormalConjectures/Millenium/PvsNP.lean,119,textbook,out_of_scope_category,
millenium-pvsnp-p-subset-conp,ComplexityTheory.P_subset_coNP,FormalConjectures/Millenium/PvsNP.lean,127,textbook,out_of_scope_category,
millenium-riemannhypothesis-implies-riemannhypothesis,GRH.implies_riemannHypothesis,FormalConjectures/Millenium/RiemannHypothesis.lean,88,test,out_of_scope_category,
millenium-riemannhypothesis-extended-riemann-hypothesis-dedekindzeta-of-isincriticalstrip,ExtendedRiemannHypothesis.extended_riemann_hypothesis_dedekindZeta_of_isInCriticalStrip,FormalConjectures/Millenium/RiemannHypothesis.lean,139,test,out_of_scope_category,
oeis-228828-a-zero,OeisA228828.a_zero,FormalConjectures/OEIS/228828.lean,35,test,out_of_scope_category,
oeis-228828-a-one,OeisA228828.a_one,FormalConjectures/OEIS/228828.lean,43,test,out_of_scope_category,
oeis-228828-a-two,OeisA228828.a_two,FormalConjectures/OEIS/228828.lean,52,test,out_of_scope_category,
oeis-231201-primecondition-8,OeisA231201.primeCondition_8,FormalConjectures/OEIS/231201.lean,42,test,out_of_scope_category,
oeis-231201-primecondition-53,OeisA231201.primeCondition_53,FormalConjectures/OEIS/231201.lean,46,test,out_of_scope_category,
oeis-232174-hasprimerepresentation-2,OeisA232174.hasPrimeRepresentation_2,FormalConjectures/OEIS/232174.lean,43,test,out_of_scope_category,
oeis-232174-hasprimerepresentation-5,OeisA232174.hasPrimeRepresentation_5,FormalConjectures/OEIS/232174.lean,47,test,out_of_scope_category,
oeis-232174-hasprimerepresentation-8,OeisA232174.hasPrimeRepresentation_8,FormalConjectures/OEIS/232174.lean,51,test,out_of_scope_category,
oeis-280831-hassquarecondition-0,OeisA280831.hasSquareCondition_0,FormalConjectures/OEIS/280831.lean,41,test,out_of_scope_category,
oeis-280831-hassquarecondition-7,OeisA280831.hasSquareCondition_7,FormalConjectures/OEIS/280831.lean,45,test,out_of_scope_category,
oeis-280831-hassquarecondition-95,OeisA280831.hasSquareCondition_95,FormalConjectures/OEIS/280831.lean,49,test,out_of_scope_category,
oeis-281976-issumoffoursquareswithsquareconditions-0,OeisA281976.isSumOfFourSquaresWithSquareConditions_0,FormalConjectures/OEIS/281976.lean,43,test,out_of_scope_category,
oeis-281976-issumoffoursquareswithsquareconditions-8,OeisA281976.isSumOfFourSquaresWithSquareConditions_8,FormalConjectures/OEIS/281976.lean,47,test,out_of_scope_category,
oeis-281976-issumoffoursquareswithsquareconditions-12,OeisA281976.isSumOfFourSquaresWithSquareConditions_12,FormalConjectures/OEIS/281976.lean,51,test,out_of_scope_category,
oeis-281976-issumoffoursquareswithsquareconditions-23,OeisA281976.isSumOfFourSquaresWithSquareConditions_23,FormalConjectures/OEIS/281976.lean,55,test,out_of_scope_category,
oeis-281976-issumoffoursquareswithsquareconditions-24,OeisA281976.isSumOfFourSquaresWithSquareConditions_24,FormalConjectures/OEIS/281976.lean,59,test,out_of_scope_category,
oeis-287616-issumoftriangularandgeneralizedpolygonal-0,OeisA287616.isSumOfTriangularAndGeneralizedPolygonal_0,FormalConjectures/OEIS/287616.lean,40,test,out_of_scope_category,
oeis-287616-issumoftriangularandgeneralizedpolygonal-1,OeisA287616.isSumOfTriangularAndGeneralizedPolygonal_1,FormalConjectures/OEIS/287616.lean,45,test,out_of_scope_category,
oeis-287616-issumoftriangularandgeneralizedpolygonal-2,OeisA287616.isSumOfTriangularAndGeneralizedPolygonal_2,FormalConjectures/OEIS/287616.lean,50,test,out_of_scope_category,
oeis-287616-issumoftriangularandgeneralizedpolygonal-4,OeisA287616.isSumOfTriangularAndGeneralizedPolygonal_4,FormalConjectures/OEIS/287616.lean,55,test,out_of_scope_category,
oeis-303656-issumoftwosquaresandpowersof3and5-2,OeisA303656.isSumOfTwoSquaresAndPowersOf3And5_2,FormalConjectures/OEIS/303656.lean,46,test,out_of_scope_category,
oeis-303656-issumoftwosquaresandpowersof3and5-5,OeisA303656.isSumOfTwoSquaresAndPowersOf3And5_5,FormalConjectures/OEIS/303656.lean,50,test,out_of_scope_category,
oeis-303656-issumoftwosquaresandpowersof3and5-25,OeisA303656.isSumOfTwoSquaresAndPowersOf3And5_25,FormalConjectures/OEIS/303656.lean,54,test,out_of_scope_category,
oeis-306477-issumofbinomials-1,OeisA306477.isSumOfBinomials_1,FormalConjectures/OEIS/306477.lean,42,test,out_of_scope_category,
oeis-306477-issumofbinomials-3,OeisA306477.isSumOfBinomials_3,FormalConjectures/OEIS/306477.lean,46,test,out_of_scope_category,
oeis-306477-issumofbinomials-6,OeisA306477.isSumOfBinomials_6,FormalConjectures/OEIS/306477.lean,50,test,out_of_scope_category,
oeis-308734-issumoffoursquareswithpowers-2,OeisA308734.isSumOfFourSquaresWithPowers_2,FormalConjectures/OEIS/308734.lean,46,test,out_of_scope_category,
oeis-308734-issumoffoursquareswithpowers-3,OeisA308734.isSumOfFourSquaresWithPowers_3,FormalConjectures/OEIS/308734.lean,50,test,out_of_scope_category,
oeis-308734-issumoffoursquareswithpowers-5,OeisA308734.isSumOfFourSquaresWithPowers_5,FormalConjectures/OEIS/308734.lean,54,test,out_of_scope_category,
oeis-34693-zero,OeisA34693.zero,FormalConjectures/OEIS/34693.lean,33,test,out_of_scope_category,
oeis-34693-one,OeisA34693.one,FormalConjectures/OEIS/34693.lean,37,test,out_of_scope_category,
oeis-34693-two,OeisA34693.two,FormalConjectures/OEIS/34693.lean,42,test,out_of_scope_category,
oeis-34693-three,OeisA34693.three,FormalConjectures/OEIS/34693.lean,47,test,out_of_scope_category,
oeis-34693-seven,OeisA34693.seven,FormalConjectures/OEIS/34693.lean,52,test,out_of_scope_category,
oeis-357513-zero,OeisA357513.zero,FormalConjectures/OEIS/357513.lean,41,test,out_of_scope_category,
oeis-357513-one,OeisA357513.one,FormalConjectures/OEIS/357513.lean,44,test,out_of_scope_category,
oeis-357513-two,OeisA357513.two,FormalConjectures/OEIS/357513.lean,49,test,out_of_scope_category,
oeis-357513-three,OeisA357513.three,FormalConjectures/OEIS/357513.lean,54,test,out_of_scope_category,
oeis-357513-four,OeisA357513.four,FormalConjectures/OEIS/357513.lean,59,test,out_of_scope_category,
oeis-357513-five,OeisA357513.five,FormalConjectures/OEIS/357513.lean,64,test,out_of_scope_category,
oeis-357513-general-supercongruence-one-of-a357513-supercongruence,OeisA357513.general_supercongruence_one_of_a357513_supercongruence,FormalConjectures/OEIS/357513.lean,99,test,out_of_scope_category,
oeis-358684-log2-minfac-le,OeisA358684.log2_minFac_le,FormalConjectures/OEIS/358684.lean,65,textbook,out_of_scope_category,
oeis-358684-a-equiv-a,OeisA358684.a_equiv_a',FormalConjectures/OEIS/358684.lean,77,API,out_of_scope_category,
oeis-358684-zero,OeisA358684.zero,FormalConjectures/OEIS/358684.lean,100,test,out_of_scope_category,
oeis-358684-one,OeisA358684.one,FormalConjectures/OEIS/358684.lean,103,test,out_of_scope_category,
oeis-358684-two,OeisA358684.two,FormalConjectures/OEIS/358684.lean,106,test,out_of_scope_category,
oeis-358684-three,OeisA358684.three,FormalConjectures/OEIS/358684.lean,109,test,out_of_scope_category,
oeis-358684-four,OeisA358684.four,FormalConjectures/OEIS/358684.lean,113,test,out_of_scope_category,
oeis-358684-five,OeisA358684.five,FormalConjectures/OEIS/358684.lean,116,test,out_of_scope_category,
oeis-358684-six,OeisA358684.six,FormalConjectures/OEIS/358684.lean,120,test,out_of_scope_category,
oeis-358684-seven,OeisA358684.seven,FormalConjectures/OEIS/358684.lean,124,test,out_of_scope_category,
oeis-56777-a-65,OeisA56777.a_65,FormalConjectures/OEIS/56777.lean,47,test,out_of_scope_category,
oeis-56777-a-209,OeisA56777.a_209,FormalConjectures/OEIS/56777.lean,56,test,out_of_scope_category,
oeis-56777-a-of-comesfromprimequadruple,OeisA56777.a_of_comesFromPrimeQuadruple,FormalConjectures/OEIS/56777.lean,66,textbook,out_of_scope_category,
oeis-56777-mod-72-of-comesfromprimequadruple,OeisA56777.mod_72_of_comesFromPrimeQuadruple,FormalConjectures/OEIS/56777.lean,76,textbook,out_of_scope_category,
oeis-56777-mod-100-of-comesfromprimequadruple,OeisA56777.mod_100_of_comesFromPrimeQuadruple,FormalConjectures/OEIS/56777.lean,110,textbook,out_of_scope_category,
oeis-63880-a-108,OeisA63880.a_108,FormalConjectures/OEIS/63880.lean,57,test,out_of_scope_category,
oeis-63880-a-540,OeisA63880.a_540,FormalConjectures/OEIS/63880.lean,63,test,out_of_scope_category,
oeis-63880-a-756,OeisA63880.a_756,FormalConjectures/OEIS/63880.lean,69,test,out_of_scope_category,
oeis-63880-isprimitiveterm-108,OeisA63880.isPrimitiveTerm_108,FormalConjectures/OEIS/63880.lean,75,test,out_of_scope_category,
oeis-63880-powerful-of-isprimitiveterm,OeisA63880.powerful_of_isPrimitiveTerm,FormalConjectures/OEIS/63880.lean,89,textbook,out_of_scope_category,
oeis-63880-a-of-primitive-mul-squarefree,OeisA63880.a_of_primitive_mul_squarefree,FormalConjectures/OEIS/63880.lean,100,textbook,out_of_scope_category,
oeis-6697-count-false-morphism,OeisA6697.count_false_morphism,FormalConjectures/OEIS/6697.lean,54,API,out_of_scope_category,
oeis-6697-count-true-morphism,OeisA6697.count_true_morphism,FormalConjectures/OEIS/6697.lean,58,API,out_of_scope_category,
oeis-6697-count-false-finiteword,OeisA6697.count_false_finiteWord,FormalConjectures/OEIS/6697.lean,62,API,out_of_scope_category,
oeis-6697-count-true-finiteword,OeisA6697.count_true_finiteWord,FormalConjectures/OEIS/6697.lean,69,API,out_of_scope_category,
oeis-6697-length-finiteword,OeisA6697.length_finiteWord,FormalConjectures/OEIS/6697.lean,76,API,out_of_scope_category,
oeis-67720-a-1,OeisA67720.a_1,FormalConjectures/OEIS/67720.lean,40,test,out_of_scope_category,
oeis-67720-a-2,OeisA67720.a_2,FormalConjectures/OEIS/67720.lean,44,test,out_of_scope_category,
oeis-67720-a-4,OeisA67720.a_4,FormalConjectures/OEIS/67720.lean,49,test,out_of_scope_category,
oeis-67720-a-6,OeisA67720.a_6,FormalConjectures/OEIS/67720.lean,54,test,out_of_scope_category,
oeis-67720-a-8,OeisA67720.a_8,FormalConjectures/OEIS/67720.lean,59,test,out_of_scope_category,
oeis-67720-a-10,OeisA67720.a_10,FormalConjectures/OEIS/67720.lean,64,test,out_of_scope_category,
oeis-67720-a-of-primes,OeisA67720.a_of_primes,FormalConjectures/OEIS/67720.lean,69,textbook,out_of_scope_category,
oeis-87719-a-exists,OeisA87719.a_exists,FormalConjectures/OEIS/87719.lean,44,textbook,out_of_scope_category,
oeis-87719-a-one,OeisA87719.a_one,FormalConjectures/OEIS/87719.lean,53,test,out_of_scope_category,
oeis-87719-a-two,OeisA87719.a_two,FormalConjectures/OEIS/87719.lean,61,test,out_of_scope_category,
oeis-87719-a-three,OeisA87719.a_three,FormalConjectures/OEIS/87719.lean,69,test,out_of_scope_category,
openquantumproblems-13-symm,OpenQuantumProblem13.IsUnbiased.symm,FormalConjectures/OpenQuantumProblems/13.lean,142,API,out_of_scope_category,
openquantumproblems-13-hasmubs-zero,OpenQuantumProblem13.hasMUBs_zero,FormalConjectures/OpenQuantumProblems/13.lean,172,test,out_of_scope_category,
openquantumproblems-13-hasmubs-one,OpenQuantumProblem13.hasMUBs_one,FormalConjectures/OpenQuantumProblems/13.lean,177,test,out_of_scope_category,
openquantumproblems-13-omega-norm-sq,OpenQuantumProblem13.Qubit.omega_norm_sq,FormalConjectures/OpenQuantumProblems/13.lean,193,API,out_of_scope_category,
openquantumproblems-13-conj-omega-mul-omega,OpenQuantumProblem13.Qubit.conj_omega_mul_omega,FormalConjectures/OpenQuantumProblems/13.lean,200,API,out_of_scope_category,
openquantumproblems-13-star-smul-mul-smul,OpenQuantumProblem13.Qubit.star_smul_mul_smul,FormalConjectures/OpenQuantumProblems/13.lean,210,API,out_of_scope_category,
openquantumproblems-13-star-phasematrix-mul-phasematrix,OpenQuantumProblem13.Qubit.star_phaseMatrix_mul_phaseMatrix,FormalConjectures/OpenQuantumProblems/13.lean,218,API,out_of_scope_category,
openquantumproblems-13-star-phasematrix-mul-self-of-unit-phase,OpenQuantumProblem13.Qubit.star_phaseMatrix_mul_self_of_unit_phase,FormalConjectures/OpenQuantumProblems/13.lean,228,API,out_of_scope_category,
openquantumproblems-13-scaled-phasematrix-mem-unitary,OpenQuantumProblem13.Qubit.scaled_phaseMatrix_mem_unitary,FormalConjectures/OpenQuantumProblems/13.lean,236,API,out_of_scope_category,
openquantumproblems-13-star-phasebasis-mul-phasebasis,OpenQuantumProblem13.Qubit.star_phaseBasis_mul_phaseBasis,FormalConjectures/OpenQuantumProblems/13.lean,252,API,out_of_scope_category,
openquantumproblems-13-phase-norm-sq-eq-one,OpenQuantumProblem13.Qubit.phase_norm_sq_eq_one,FormalConjectures/OpenQuantumProblems/13.lean,264,API,out_of_scope_category,
openquantumproblems-13-omega-mul-phase-norm-sq,OpenQuantumProblem13.Qubit.omega_mul_phase_norm_sq,FormalConjectures/OpenQuantumProblems/13.lean,275,API,out_of_scope_category,
openquantumproblems-13-isunbiased-z-phaseu,OpenQuantumProblem13.Qubit.isUnbiased_Z_phaseU,FormalConjectures/OpenQuantumProblems/13.lean,290,API,out_of_scope_category,
openquantumproblems-13-relative-phaseu-phaseu-of-mul-eq-i,OpenQuantumProblem13.Qubit.relative_phaseU_phaseU_of_mul_eq_I,FormalConjectures/OpenQuantumProblems/13.lean,302,API,out_of_scope_category,
openquantumproblems-13-isunbiased-phaseu-phaseu-of-mul-eq-i,OpenQuantumProblem13.Qubit.isUnbiased_phaseU_phaseU_of_mul_eq_I,FormalConjectures/OpenQuantumProblems/13.lean,326,API,out_of_scope_category,
openquantumproblems-13-qubitfamily-ismub,OpenQuantumProblem13.Qubit.qubitFamily_isMUB,FormalConjectures/OpenQuantumProblems/13.lean,339,API,out_of_scope_category,
openquantumproblems-13-qubit-hasthreemubs,OpenQuantumProblem13.Qubit.qubit_hasThreeMUBs,FormalConjectures/OpenQuantumProblems/13.lean,358,API,out_of_scope_category,
openquantumproblems-13-relativeunitary-apply-zero-zero,OpenQuantumProblem13.Qubit.relativeUnitary_apply_zero_zero,FormalConjectures/OpenQuantumProblems/13.lean,385,API,out_of_scope_category,
openquantumproblems-13-firstcol-normsq,OpenQuantumProblem13.Qubit.firstCol_normSq,FormalConjectures/OpenQuantumProblems/13.lean,391,API,out_of_scope_category,
openquantumproblems-13-re-mul-conj,OpenQuantumProblem13.Qubit.re_mul_conj,FormalConjectures/OpenQuantumProblems/13.lean,403,API,out_of_scope_category,
openquantumproblems-13-bloch-inner-eq-two-normsq-sub-one,OpenQuantumProblem13.Qubit.bloch_inner_eq_two_normSq_sub_one,FormalConjectures/OpenQuantumProblems/13.lean,409,API,out_of_scope_category,
openquantumproblems-13-relativeunitary-self,OpenQuantumProblem13.Qubit.relativeUnitary_self,FormalConjectures/OpenQuantumProblems/13.lean,452,API,out_of_scope_category,
openquantumproblems-13-bloch-inner-self,OpenQuantumProblem13.Qubit.bloch_inner_self,FormalConjectures/OpenQuantumProblems/13.lean,458,API,out_of_scope_category,
openquantumproblems-13-bloch-ne-zero,OpenQuantumProblem13.Qubit.bloch_ne_zero,FormalConjectures/OpenQuantumProblems/13.lean,464,API,out_of_scope_category,
openquantumproblems-13-bloch-inner-eq-zero-of-isunbiased,OpenQuantumProblem13.Qubit.bloch_inner_eq_zero_of_isUnbiased,FormalConjectures/OpenQuantumProblems/13.lean,472,API,out_of_scope_category,
openquantumproblems-13-qubit-upper-bound,OpenQuantumProblem13.Qubit.qubit_upper_bound,FormalConjectures/OpenQuantumProblems/13.lean,486,API,out_of_scope_category,
openquantumproblems-13-qubit-maximal,OpenQuantumProblem13.Qubit.qubit_maximal,FormalConjectures/OpenQuantumProblems/13.lean,503,API,out_of_scope_category,
openquantumproblems-13-mutuallyunbiasedbases-dim6,OpenQuantumProblem13.mutuallyUnbiasedBases_dim6,FormalConjectures/OpenQuantumProblems/13.lean,528,research open,answer_sorry,non_boolean_or_non_open
openquantumproblems-13-mutuallyunbiasedbases-dim10,OpenQuantumProblem13.mutuallyUnbiasedBases_dim10,FormalConjectures/OpenQuantumProblems/13.lean,535,research open,answer_sorry,non_boolean_or_non_open
openquantumproblems-13-mutuallyunbiasedbases-dim12,OpenQuantumProblem13.mutuallyUnbiasedBases_dim12,FormalConjectures/OpenQuantumProblems/13.lean,542,research open,answer_sorry,non_boolean_or_non_open
openquantumproblems-13-mutuallyunbiasedbases-dim14,OpenQuantumProblem13.mutuallyUnbiasedBases_dim14,FormalConjectures/OpenQuantumProblems/13.lean,549,research open,answer_sorry,non_boolean_or_non_open
openquantumproblems-13-mutuallyunbiasedbases-dim15,OpenQuantumProblem13.mutuallyUnbiasedBases_dim15,FormalConjectures/OpenQuantumProblems/13.lean,556,research open,answer_sorry,non_boolean_or_non_open
openquantumproblems-13-mutuallyunbiasedbases,OpenQuantumProblem13.mutuallyUnbiasedBases,FormalConjectures/OpenQuantumProblems/13.lean,563,research open,answer_sorry,non_boolean_or_non_open
openquantumproblems-23-hasconstantoverlapsq-singleton,OpenQuantumProblem23.hasConstantOverlapSq_singleton,FormalConjectures/OpenQuantumProblems/23.lean,151,test,out_of_scope_category,
openquantumproblems-23-sicoverlapsq-one,OpenQuantumProblem23.sicOverlapSq_one,FormalConjectures/OpenQuantumProblems/23.lean,158,test,out_of_scope_category,
openquantumproblems-23-sicoverlapsq-pos,OpenQuantumProblem23.sicOverlapSq_pos,FormalConjectures/OpenQuantumProblems/23.lean,163,test,out_of_scope_category,
openquantumproblems-23-issicfamily-singleton-iff,OpenQuantumProblem23.isSICFamily_singleton_iff,FormalConjectures/OpenQuantumProblems/23.lean,168,test,out_of_scope_category,
openquantumproblems-23-hassicpovm-zero,OpenQuantumProblem23.hasSICPOVM_zero,FormalConjectures/OpenQuantumProblems/23.lean,176,test,out_of_scope_category,
openquantumproblems-23-issicfamily-one-of-normalized,OpenQuantumProblem23.isSICFamily_one_of_normalized,FormalConjectures/OpenQuantumProblems/23.lean,181,test,out_of_scope_category,
openquantumproblems-23-hassicpovm-one,OpenQuantumProblem23.hasSICPOVM_one,FormalConjectures/OpenQuantumProblems/23.lean,187,test,out_of_scope_category,
openquantumproblems-23-sicoverlapsq-two,OpenQuantumProblem23.sicOverlapSq_two,FormalConjectures/OpenQuantumProblems/23.lean,240,test,out_of_scope_category,
